Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total data points,2732      
Trigger,0         
Start time,2021-03-24,16:06:09
End time,2021-03-24,16:10:42
Trigger time,2021-03-24,16:06:09
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
      1448,2021/03/24 16:08:33,700,+  16.2,+  16.3,+  16.1,+  17.1,+  16.5,+  17.8,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1449,2021/03/24 16:08:33,800,+  16.1,+  16.3,+  16.1,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1450,2021/03/24 16:08:33,900,+  16.4,+  16.3,+  16.1,+  17.1,+  16.6,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1451,2021/03/24 16:08:34,  0,+  16.3,+  16.3,+  16.1,+  17.0,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1452,2021/03/24 16:08:34,100,+  16.2,+  16.3,+  16.1,+  16.9,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1453,2021/03/24 16:08:34,200,+  16.2,+  16.3,+  16.1,+  17.0,+  16.7,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1454,2021/03/24 16:08:34,300,+  16.3,+  16.3,+  16.1,+  16.9,+  16.5,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1455,2021/03/24 16:08:34,400,+  16.3,+  16.3,+  16.1,+  16.9,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1456,2021/03/24 16:08:34,500,+  16.3,+  16.3,+  16.1,+  17.1,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1457,2021/03/24 16:08:34,600,+  16.2,+  16.3,+  16.3,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1458,2021/03/24 16:08:34,700,+  16.2,+  16.4,+  16.2,+  17.1,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1459,2021/03/24 16:08:34,800,+  16.3,+  16.3,+  16.2,+  17.1,+  16.6,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1460,2021/03/24 16:08:34,900,+  16.1,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1461,2021/03/24 16:08:35,  0,+  16.4,+  16.3,+  16.1,+  17.1,+  16.7,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1462,2021/03/24 16:08:35,100,+  16.1,+  16.4,+  16.2,+  17.2,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1463,2021/03/24 16:08:35,200,+  16.1,+  16.4,+  16.3,+  17.1,+  16.7,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1464,2021/03/24 16:08:35,300,+  16.1,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1465,2021/03/24 16:08:35,400,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1466,2021/03/24 16:08:35,500,+  16.4,+  16.3,+  16.4,+  17.1,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1467,2021/03/24 16:08:35,600,+  16.1,+  16.4,+  16.3,+  17.0,+  16.6,+  17.9,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1468,2021/03/24 16:08:35,700,+  16.0,+  16.4,+  16.3,+  16.9,+  16.6,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1469,2021/03/24 16:08:35,800,+  16.4,+  16.4,+  16.3,+  16.9,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1470,2021/03/24 16:08:35,900,+  16.3,+  16.3,+  16.4,+  17.0,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1471,2021/03/24 16:08:36,  0,+  16.4,+  16.4,+  16.3,+  16.9,+  16.7,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1472,2021/03/24 16:08:36,100,+  16.2,+  16.4,+  16.3,+  17.0,+  16.6,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1473,2021/03/24 16:08:36,200,+  16.1,+  16.4,+  16.4,+  17.1,+  16.6,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1474,2021/03/24 16:08:36,300,+  16.2,+  16.3,+  16.4,+  17.0,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1475,2021/03/24 16:08:36,400,+  16.2,+  16.4,+  16.4,+  16.9,+  16.6,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1476,2021/03/24 16:08:36,500,+  16.4,+  16.4,+  16.5,+  17.1,+  16.6,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1477,2021/03/24 16:08:36,600,+  16.3,+  16.4,+  16.3,+  17.0,+  16.6,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1478,2021/03/24 16:08:36,700,+  16.3,+  16.4,+  16.4,+  17.1,+  16.6,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1479,2021/03/24 16:08:36,800,+  16.1,+  16.4,+  16.4,+  16.8,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1480,2021/03/24 16:08:36,900,+  16.3,+  16.4,+  16.5,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1481,2021/03/24 16:08:37,  0,+  16.5,+  16.4,+  16.4,+  17.1,+  16.7,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1482,2021/03/24 16:08:37,100,+  16.2,+  16.4,+  16.6,+  17.0,+  16.6,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1483,2021/03/24 16:08:37,200,+  16.3,+  16.4,+  16.6,+  17.0,+  16.7,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1484,2021/03/24 16:08:37,300,+  16.3,+  16.4,+  16.6,+  16.9,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1485,2021/03/24 16:08:37,400,+  16.3,+  16.4,+  16.6,+  17.0,+  16.7,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1486,2021/03/24 16:08:37,500,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.8,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1487,2021/03/24 16:08:37,600,+  16.3,+  16.4,+  16.5,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1488,2021/03/24 16:08:37,700,+  16.3,+  16.4,+  16.6,+  17.1,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1489,2021/03/24 16:08:37,800,+  16.3,+  16.4,+  16.6,+  16.9,+  16.7,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1490,2021/03/24 16:08:37,900,+  16.4,+  16.4,+  16.6,+  16.9,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1491,2021/03/24 16:08:38,  0,+  16.4,+  16.4,+  16.6,+  17.0,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1492,2021/03/24 16:08:38,100,+  16.3,+  16.4,+  16.6,+  17.1,+  16.7,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1493,2021/03/24 16:08:38,200,+  16.4,+  16.4,+  16.6,+  17.1,+  16.7,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1494,2021/03/24 16:08:38,300,+  16.3,+  16.4,+  16.6,+  17.1,+  16.7,+  18.0,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1495,2021/03/24 16:08:38,400,+  16.4,+  16.4,+  16.6,+  17.0,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1496,2021/03/24 16:08:38,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1497,2021/03/24 16:08:38,600,+  16.4,+  16.4,+  16.6,+  17.1,+  16.7,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1498,2021/03/24 16:08:38,700,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1499,2021/03/24 16:08:38,800,+  16.3,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1500,2021/03/24 16:08:38,900,+  16.3,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1501,2021/03/24 16:08:39,  0,+  16.4,+  16.4,+  16.6,+  17.0,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1502,2021/03/24 16:08:39,100,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1503,2021/03/24 16:08:39,200,+  16.4,+  16.4,+  16.6,+  16.9,+  16.6,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1504,2021/03/24 16:08:39,300,+  16.3,+  16.5,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1505,2021/03/24 16:08:39,400,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1506,2021/03/24 16:08:39,500,+  16.3,+  16.5,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1507,2021/03/24 16:08:39,600,+  16.4,+  16.5,+  16.7,+  17.1,+  16.7,+  17.8,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1508,2021/03/24 16:08:39,700,+  16.3,+  16.4,+  16.7,+  17.0,+  16.8,+  17.9,+  16.7,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1509,2021/03/24 16:08:39,800,+  16.4,+  16.6,+  16.7,+  17.1,+  16.6,+  17.9,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1510,2021/03/24 16:08:39,900,+  16.3,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.7,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1511,2021/03/24 16:08:40,  0,+  16.4,+  16.4,+  16.7,+  16.9,+  16.4,+  17.9,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1512,2021/03/24 16:08:40,100,+  16.7,+  16.6,+  16.8,+  17.0,+  16.8,+  17.9,+  16.5,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1513,2021/03/24 16:08:40,200,+  16.6,+  16.5,+  16.9,+  16.9,+  16.7,+  17.9,+  16.9,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1514,2021/03/24 16:08:40,300,+  16.3,+  16.7,+  16.7,+  16.9,+  16.7,+  17.9,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1515,2021/03/24 16:08:40,400,+  16.7,+  16.5,+  16.7,+  17.0,+  16.7,+  18.0,+  16.4,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1516,2021/03/24 16:08:40,500,+  16.4,+  16.4,+  16.8,+  16.9,+  16.8,+  17.9,+  16.9,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1517,2021/03/24 16:08:40,600,+  16.4,+  16.5,+  16.8,+  17.1,+  16.7,+  18.0,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1518,2021/03/24 16:08:40,700,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.9,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1519,2021/03/24 16:08:40,800,+  16.4,+  16.5,+  16.9,+  16.9,+  16.9,+  17.9,+  16.7,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1520,2021/03/24 16:08:40,900,+  16.4,+  16.4,+  16.8,+  16.9,+  16.8,+  17.9,+  16.7,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1521,2021/03/24 16:08:41,  0,+  16.6,+  16.6,+  16.8,+  16.9,+  16.9,+  18.0,+  16.6,+  16.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1522,2021/03/24 16:08:41,100,+  16.6,+  16.6,+  16.9,+  16.8,+  16.8,+  17.9,+  16.6,+  16.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1523,2021/03/24 16:08:41,200,+  16.4,+  16.6,+  16.9,+  16.9,+  16.8,+  17.9,+  16.7,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1524,2021/03/24 16:08:41,300,+  16.4,+  16.5,+  16.9,+  16.9,+  16.7,+  17.9,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1525,2021/03/24 16:08:41,400,+  16.4,+  16.5,+  17.0,+  16.9,+  16.7,+  17.9,+  16.7,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1526,2021/03/24 16:08:41,500,+  16.4,+  16.4,+  16.9,+  16.7,+  16.8,+  17.9,+  16.7,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1527,2021/03/24 16:08:41,600,+  16.4,+  16.6,+  16.9,+  16.8,+  16.7,+  17.9,+  16.7,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1528,2021/03/24 16:08:41,700,+  16.5,+  16.5,+  16.9,+  16.9,+  16.7,+  17.9,+  16.7,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1529,2021/03/24 16:08:41,800,+  16.4,+  16.6,+  17.0,+  16.9,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1530,2021/03/24 16:08:41,900,+  16.4,+  16.4,+  16.9,+  16.9,+  16.7,+  17.9,+  16.7,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1531,2021/03/24 16:08:42,  0,+  16.5,+  16.4,+  16.9,+  16.8,+  16.7,+  17.9,+  16.7,+  17.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1532,2021/03/24 16:08:42,100,+  16.4,+  16.6,+  16.9,+  16.7,+  16.7,+  18.0,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1533,2021/03/24 16:08:42,200,+  16.6,+  16.6,+  16.9,+  16.8,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1534,2021/03/24 16:08:42,300,+  16.4,+  16.5,+  16.9,+  16.8,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1535,2021/03/24 16:08:42,400,+  16.4,+  16.5,+  17.0,+  16.8,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1536,2021/03/24 16:08:42,500,+  16.4,+  16.4,+  16.9,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1537,2021/03/24 16:08:42,600,+  16.4,+  16.5,+  16.9,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1538,2021/03/24 16:08:42,700,+  16.5,+  16.6,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1539,2021/03/24 16:08:42,800,+  16.6,+  16.5,+  16.9,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1540,2021/03/24 16:08:42,900,+  16.5,+  16.4,+  17.0,+  16.8,+  16.7,+  17.9,+  16.7,+  17.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1541,2021/03/24 16:08:43,  0,+  16.5,+  16.4,+  17.0,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1542,2021/03/24 16:08:43,100,+  16.4,+  16.4,+  17.0,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1543,2021/03/24 16:08:43,200,+  16.4,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1544,2021/03/24 16:08:43,300,+  16.6,+  16.5,+  17.1,+  16.8,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1545,2021/03/24 16:08:43,400,+  16.4,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1546,2021/03/24 16:08:43,500,+  16.5,+  16.4,+  17.0,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1547,2021/03/24 16:08:43,600,+  16.4,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.7,+  17.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1548,2021/03/24 16:08:43,700,+  16.4,+  16.4,+  17.0,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1549,2021/03/24 16:08:43,800,+  16.5,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1550,2021/03/24 16:08:43,900,+  16.7,+  16.4,+  16.9,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1551,2021/03/24 16:08:44,  0,+  16.4,+  16.4,+  17.0,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1552,2021/03/24 16:08:44,100,+  16.6,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.7,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1553,2021/03/24 16:08:44,200,+  16.6,+  16.4,+  17.0,+  16.7,+  16.7,+  17.8,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1554,2021/03/24 16:08:44,300,+  16.5,+  16.4,+  17.2,+  16.6,+  16.7,+  17.9,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1555,2021/03/24 16:08:44,400,+  16.7,+  16.4,+  17.0,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1556,2021/03/24 16:08:44,500,+  16.6,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1557,2021/03/24 16:08:44,600,+  16.5,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1558,2021/03/24 16:08:44,700,+  16.5,+  16.4,+  17.1,+  16.6,+  16.7,+  17.9,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1559,2021/03/24 16:08:44,800,+  16.5,+  16.4,+  17.1,+  16.7,+  16.7,+  17.9,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1560,2021/03/24 16:08:44,900,+  16.5,+  16.4,+  17.1,+  16.6,+  16.7,+  17.7,+  16.5,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1561,2021/03/24 16:08:45,  0,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1562,2021/03/24 16:08:45,100,+  16.4,+  16.4,+  17.0,+  16.5,+  16.6,+  17.7,+  16.6,+  17.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1563,2021/03/24 16:08:45,200,+  16.5,+  16.4,+  16.9,+  16.4,+  16.6,+  17.7,+  16.7,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1564,2021/03/24 16:08:45,300,+  16.4,+  16.4,+  17.1,+  16.6,+  16.7,+  17.8,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1565,2021/03/24 16:08:45,400,+  16.4,+  16.4,+  17.0,+  16.6,+  16.7,+  17.7,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1566,2021/03/24 16:08:45,500,+  16.4,+  16.4,+  16.9,+  16.5,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1567,2021/03/24 16:08:45,600,+  16.4,+  16.4,+  17.0,+  16.6,+  16.7,+  17.8,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1568,2021/03/24 16:08:45,700,+  16.6,+  16.4,+  16.9,+  16.5,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1569,2021/03/24 16:08:45,800,+  16.4,+  16.4,+  16.9,+  16.5,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1570,2021/03/24 16:08:45,900,+  16.5,+  16.4,+  16.8,+  16.6,+  16.7,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1571,2021/03/24 16:08:46,  0,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1572,2021/03/24 16:08:46,100,+  16.4,+  16.4,+  16.9,+  16.6,+  16.7,+  17.8,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1573,2021/03/24 16:08:46,200,+  16.5,+  16.4,+  16.9,+  16.6,+  16.6,+  17.7,+  16.7,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1574,2021/03/24 16:08:46,300,+  16.4,+  16.4,+  16.9,+  16.7,+  16.7,+  17.7,+  16.6,+  17.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1575,2021/03/24 16:08:46,400,+  16.4,+  16.4,+  16.9,+  16.6,+  16.8,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1576,2021/03/24 16:08:46,500,+  16.4,+  16.4,+  16.9,+  16.5,+  16.7,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1577,2021/03/24 16:08:46,600,+  16.4,+  16.4,+  16.9,+  16.6,+  16.9,+  17.7,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1578,2021/03/24 16:08:46,700,+  16.4,+  16.3,+  16.9,+  16.5,+  16.9,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1579,2021/03/24 16:08:46,800,+  16.4,+  16.3,+  16.9,+  16.6,+  16.8,+  17.7,+  16.7,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1580,2021/03/24 16:08:46,900,+  16.4,+  16.4,+  16.8,+  16.5,+  16.9,+  17.7,+  16.6,+  17.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1581,2021/03/24 16:08:47,  0,+  16.4,+  16.3,+  16.8,+  16.5,+  16.8,+  17.8,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      1582,2021/03/24 16:08:47,100,+  16.4,+  16.4,+  16.9,+  16.4,+  16.8,+  17.7,+  16.6,+  17.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
