Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,20435     
Trigger,0         
Start time,2021-04-16,14:08:18
End time,2021-04-16,16:58:36
Trigger time,2021-04-16,14:08:18
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
       155,2021/04/16 14:09:35,  0,+  10.4,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       156,2021/04/16 14:09:35,500,+  10.4,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       157,2021/04/16 14:09:36,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       158,2021/04/16 14:09:36,500,+  10.4,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       159,2021/04/16 14:09:37,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       160,2021/04/16 14:09:37,500,+  10.4,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       161,2021/04/16 14:09:38,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       162,2021/04/16 14:09:38,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       163,2021/04/16 14:09:39,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       164,2021/04/16 14:09:39,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       165,2021/04/16 14:09:40,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       166,2021/04/16 14:09:40,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       167,2021/04/16 14:09:41,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       168,2021/04/16 14:09:41,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       169,2021/04/16 14:09:42,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       170,2021/04/16 14:09:42,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       171,2021/04/16 14:09:43,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       172,2021/04/16 14:09:43,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       173,2021/04/16 14:09:44,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       174,2021/04/16 14:09:44,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       175,2021/04/16 14:09:45,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       176,2021/04/16 14:09:45,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       177,2021/04/16 14:09:46,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       178,2021/04/16 14:09:46,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       179,2021/04/16 14:09:47,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       180,2021/04/16 14:09:47,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       181,2021/04/16 14:09:48,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       182,2021/04/16 14:09:48,500,+  10.5,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       183,2021/04/16 14:09:49,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       184,2021/04/16 14:09:49,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       185,2021/04/16 14:09:50,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       186,2021/04/16 14:09:50,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       187,2021/04/16 14:09:51,  0,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       188,2021/04/16 14:09:51,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       189,2021/04/16 14:09:52,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       190,2021/04/16 14:09:52,500,+  10.5,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       191,2021/04/16 14:09:53,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       192,2021/04/16 14:09:53,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       193,2021/04/16 14:09:54,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       194,2021/04/16 14:09:54,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       195,2021/04/16 14:09:55,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       196,2021/04/16 14:09:55,500,+  10.4,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       197,2021/04/16 14:09:56,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       198,2021/04/16 14:09:56,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       199,2021/04/16 14:09:57,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       200,2021/04/16 14:09:57,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       201,2021/04/16 14:09:58,  0,+  10.4,+   0.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       202,2021/04/16 14:09:58,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       203,2021/04/16 14:09:59,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       204,2021/04/16 14:09:59,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       205,2021/04/16 14:10:00,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       206,2021/04/16 14:10:00,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       207,2021/04/16 14:10:01,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       208,2021/04/16 14:10:01,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       209,2021/04/16 14:10:02,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       210,2021/04/16 14:10:02,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       211,2021/04/16 14:10:03,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       212,2021/04/16 14:10:03,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       213,2021/04/16 14:10:04,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       214,2021/04/16 14:10:04,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       215,2021/04/16 14:10:05,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       216,2021/04/16 14:10:05,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       217,2021/04/16 14:10:06,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       218,2021/04/16 14:10:06,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       219,2021/04/16 14:10:07,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       220,2021/04/16 14:10:07,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       221,2021/04/16 14:10:08,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       222,2021/04/16 14:10:08,500,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       223,2021/04/16 14:10:09,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       224,2021/04/16 14:10:09,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       225,2021/04/16 14:10:10,  0,+  10.4,+   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       226,2021/04/16 14:10:10,500,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       227,2021/04/16 14:10:11,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       228,2021/04/16 14:10:11,500,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       229,2021/04/16 14:10:12,  0,+  10.4,-   0.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       230,2021/04/16 14:10:12,500,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       231,2021/04/16 14:10:13,  0,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       232,2021/04/16 14:10:13,500,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       233,2021/04/16 14:10:14,  0,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       234,2021/04/16 14:10:14,500,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       235,2021/04/16 14:10:15,  0,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       236,2021/04/16 14:10:15,500,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       237,2021/04/16 14:10:16,  0,+  10.3,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       238,2021/04/16 14:10:16,500,+  10.2,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       239,2021/04/16 14:10:17,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       240,2021/04/16 14:10:17,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       241,2021/04/16 14:10:18,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       242,2021/04/16 14:10:18,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       243,2021/04/16 14:10:19,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       244,2021/04/16 14:10:19,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       245,2021/04/16 14:10:20,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       246,2021/04/16 14:10:20,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       247,2021/04/16 14:10:21,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       248,2021/04/16 14:10:21,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       249,2021/04/16 14:10:22,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       250,2021/04/16 14:10:22,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       251,2021/04/16 14:10:23,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       252,2021/04/16 14:10:23,500,+  10.2,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       253,2021/04/16 14:10:24,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       254,2021/04/16 14:10:24,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       255,2021/04/16 14:10:25,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       256,2021/04/16 14:10:25,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       257,2021/04/16 14:10:26,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       258,2021/04/16 14:10:26,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       259,2021/04/16 14:10:27,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       260,2021/04/16 14:10:27,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       261,2021/04/16 14:10:28,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       262,2021/04/16 14:10:28,500,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       263,2021/04/16 14:10:29,  0,+  10.2,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       264,2021/04/16 14:10:29,500,+  10.2,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       265,2021/04/16 14:10:30,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       266,2021/04/16 14:10:30,500,+  10.2,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       267,2021/04/16 14:10:31,  0,+  10.2,-   0.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       268,2021/04/16 14:10:31,500,+  10.2,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       269,2021/04/16 14:10:32,  0,+  10.2,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       270,2021/04/16 14:10:32,500,+  10.3,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       271,2021/04/16 14:10:33,  0,+  10.3,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       272,2021/04/16 14:10:33,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       273,2021/04/16 14:10:34,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       274,2021/04/16 14:10:34,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       275,2021/04/16 14:10:35,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       276,2021/04/16 14:10:35,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       277,2021/04/16 14:10:36,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       278,2021/04/16 14:10:36,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       279,2021/04/16 14:10:37,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       280,2021/04/16 14:10:37,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       281,2021/04/16 14:10:38,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       282,2021/04/16 14:10:38,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       283,2021/04/16 14:10:39,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       284,2021/04/16 14:10:39,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       285,2021/04/16 14:10:40,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       286,2021/04/16 14:10:40,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       287,2021/04/16 14:10:41,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       288,2021/04/16 14:10:41,500,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       289,2021/04/16 14:10:42,  0,+  10.4,-   0.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       290,2021/04/16 14:10:42,500,+  10.5,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       291,2021/04/16 14:10:43,  0,+  10.5,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       292,2021/04/16 14:10:43,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       293,2021/04/16 14:10:44,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       294,2021/04/16 14:10:44,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       295,2021/04/16 14:10:45,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       296,2021/04/16 14:10:45,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       297,2021/04/16 14:10:46,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       298,2021/04/16 14:10:46,500,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       299,2021/04/16 14:10:47,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       300,2021/04/16 14:10:47,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       301,2021/04/16 14:10:48,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       302,2021/04/16 14:10:48,500,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       303,2021/04/16 14:10:49,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       304,2021/04/16 14:10:49,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       305,2021/04/16 14:10:50,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       306,2021/04/16 14:10:50,500,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       307,2021/04/16 14:10:51,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       308,2021/04/16 14:10:51,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       309,2021/04/16 14:10:52,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       310,2021/04/16 14:10:52,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       311,2021/04/16 14:10:53,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       312,2021/04/16 14:10:53,500,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       313,2021/04/16 14:10:54,  0,+  10.4,-   0.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       314,2021/04/16 14:10:54,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       315,2021/04/16 14:10:55,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       316,2021/04/16 14:10:55,500,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       317,2021/04/16 14:10:56,  0,+  10.4,-   0.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
